session,id,respondentID,obsID,qID,altID,choice,maxSalestax,type,amount_nonSalesTax,amount_salesTax,timing_taxCredit,timing_rebate,source_rebate
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,365,5,4,0,3000,rebate,2000,1,tax_filing,6,oem
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,366,6,1,1,3000,salesTax,4000,0.75,immediate,2,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,366,6,2,0,3000,taxCredit,3500,0.75,immediate,2,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,366,6,3,0,3000,taxDeduction,2500,0.75,immediate,2,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,366,6,4,0,3000,rebate,6000,0.75,immediate,2,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,367,7,1,0,3000,salesTax,2500,0.5,tax_filing,0,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,367,7,2,0,3000,taxCredit,2500,0.5,tax_filing,0,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,367,7,3,0,3000,taxDeduction,5500,0.5,tax_filing,0,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,367,7,4,1,3000,rebate,4000,0.5,tax_filing,0,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,368,8,1,1,3000,salesTax,1000,1,tax_filing,6,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,368,8,2,0,3000,taxCredit,1000,1,tax_filing,6,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,368,8,3,0,3000,taxDeduction,2000,1,tax_filing,6,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,368,8,4,0,3000,rebate,2000,1,tax_filing,6,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,369,9,1,1,3000,salesTax,2500,0.5,tax_filing,6,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,369,9,2,0,3000,taxCredit,4500,0.5,tax_filing,6,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,369,9,3,0,3000,taxDeduction,4000,0.5,tax_filing,6,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,369,9,4,0,3000,rebate,2000,0.5,tax_filing,6,government
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,370,10,1,1,3000,salesTax,7000,0.75,tax_filing,6,oem
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,370,10,2,0,3000,taxCredit,5500,0.75,tax_filing,6,oem
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,370,10,3,0,3000,taxDeduction,4000,0.75,tax_filing,6,oem
wrD9sVEb03GYIePA8FPkVUk3pfm-b0ydzggWZt7mzlP6KDQ0u8TF2K2owuTUwF-0,37,837,370,10,4,0,3000,rebate,2500,0.75,tax_filing,6,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,371,1,1,0,2625,salesTax,7000,0.75,tax_filing,0,government
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,371,1,2,0,2625,taxCredit,1500,0.75,tax_filing,0,government
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,371,1,3,0,2625,taxDeduction,3000,0.75,tax_filing,0,government
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,371,1,4,1,2625,rebate,8000,0.75,tax_filing,0,government
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,372,2,1,1,2625,salesTax,1500,1,tax_filing,2,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,372,2,2,0,2625,taxCredit,2000,1,tax_filing,2,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,372,2,3,0,2625,taxDeduction,2000,1,tax_filing,2,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,372,2,4,0,2625,rebate,1000,1,tax_filing,2,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,373,3,1,0,2625,salesTax,5000,1,tax_filing,2,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,373,3,2,1,2625,taxCredit,8000,1,tax_filing,2,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,373,3,3,0,2625,taxDeduction,5500,1,tax_filing,2,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,373,3,4,0,2625,rebate,1000,1,tax_filing,2,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,374,4,1,0,2625,salesTax,6500,0.75,immediate,2,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,374,4,2,0,2625,taxCredit,1500,0.75,immediate,2,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,374,4,3,1,2625,taxDeduction,5000,0.75,immediate,2,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,374,4,4,0,2625,rebate,5000,0.75,immediate,2,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,375,5,1,0,2625,salesTax,1000,1,tax_filing,0,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,375,5,2,0,2625,taxCredit,2000,1,tax_filing,0,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,375,5,3,1,2625,taxDeduction,2000,1,tax_filing,0,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,375,5,4,0,2625,rebate,1500,1,tax_filing,0,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,376,6,1,0,2625,salesTax,5000,1,tax_filing,0,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,376,6,2,0,2625,taxCredit,2500,1,tax_filing,0,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,376,6,3,0,2625,taxDeduction,4500,1,tax_filing,0,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,376,6,4,1,2625,rebate,4000,1,tax_filing,0,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,377,7,1,0,2625,salesTax,4500,1,tax_filing,2,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,377,7,2,0,2625,taxCredit,6500,1,tax_filing,2,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,377,7,3,1,2625,taxDeduction,7500,1,tax_filing,2,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,377,7,4,0,2625,rebate,4000,1,tax_filing,2,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,378,8,1,1,2625,salesTax,2000,1,tax_filing,0,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,378,8,2,0,2625,taxCredit,1500,1,tax_filing,0,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,378,8,3,0,2625,taxDeduction,1500,1,tax_filing,0,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,378,8,4,0,2625,rebate,2000,1,tax_filing,0,dealer
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,379,9,1,0,2625,salesTax,7500,1,tax_filing,6,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,379,9,2,0,2625,taxCredit,6500,1,tax_filing,6,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,379,9,3,0,2625,taxDeduction,7500,1,tax_filing,6,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,379,9,4,1,2625,rebate,7500,1,tax_filing,6,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,380,10,1,0,2625,salesTax,6000,1,immediate,6,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,380,10,2,0,2625,taxCredit,5500,1,immediate,6,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,380,10,3,1,2625,taxDeduction,7500,1,immediate,6,oem
hQx5ZM7ehp6WZ_ysYUB0eV_W09SSi0bG5N0vCY-yWRlJzco54FfDHskkGcjry5vA,38,845,380,10,4,0,2625,rebate,4000,1,immediate,6,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,381,1,1,0,2250,salesTax,7000,0.75,tax_filing,0,government
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,381,1,2,0,2250,taxCredit,1500,0.75,tax_filing,0,government
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,381,1,3,0,2250,taxDeduction,3000,0.75,tax_filing,0,government
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,381,1,4,1,2250,rebate,8000,0.75,tax_filing,0,government
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,382,2,1,0,2250,salesTax,1500,1,tax_filing,2,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,382,2,2,0,2250,taxCredit,2000,1,tax_filing,2,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,382,2,3,1,2250,taxDeduction,2000,1,tax_filing,2,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,382,2,4,0,2250,rebate,1000,1,tax_filing,2,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,383,3,1,0,2250,salesTax,5000,1,tax_filing,2,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,383,3,2,1,2250,taxCredit,8000,1,tax_filing,2,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,383,3,3,0,2250,taxDeduction,5500,1,tax_filing,2,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,383,3,4,0,2250,rebate,1000,1,tax_filing,2,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,384,4,1,0,2250,salesTax,6500,0.75,immediate,2,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,384,4,2,0,2250,taxCredit,1500,0.75,immediate,2,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,384,4,3,0,2250,taxDeduction,5000,0.75,immediate,2,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,384,4,4,1,2250,rebate,5000,0.75,immediate,2,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,385,5,1,0,2250,salesTax,1000,1,tax_filing,0,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,385,5,2,1,2250,taxCredit,2000,1,tax_filing,0,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,385,5,3,0,2250,taxDeduction,2000,1,tax_filing,0,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,385,5,4,0,2250,rebate,1500,1,tax_filing,0,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,386,6,1,0,2250,salesTax,5000,1,tax_filing,0,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,386,6,2,0,2250,taxCredit,2500,1,tax_filing,0,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,386,6,3,0,2250,taxDeduction,4500,1,tax_filing,0,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,386,6,4,1,2250,rebate,4000,1,tax_filing,0,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,387,7,1,0,2250,salesTax,4500,1,tax_filing,2,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,387,7,2,0,2250,taxCredit,6500,1,tax_filing,2,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,387,7,3,0,2250,taxDeduction,7500,1,tax_filing,2,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,387,7,4,1,2250,rebate,4000,1,tax_filing,2,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,388,8,1,0,2250,salesTax,2000,1,tax_filing,0,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,388,8,2,0,2250,taxCredit,1500,1,tax_filing,0,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,388,8,3,0,2250,taxDeduction,1500,1,tax_filing,0,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,388,8,4,1,2250,rebate,2000,1,tax_filing,0,dealer
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,389,9,1,0,2250,salesTax,7500,1,tax_filing,6,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,389,9,2,0,2250,taxCredit,6500,1,tax_filing,6,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,389,9,3,0,2250,taxDeduction,7500,1,tax_filing,6,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,389,9,4,1,2250,rebate,7500,1,tax_filing,6,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,390,10,1,0,2250,salesTax,6000,1,immediate,6,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,390,10,2,1,2250,taxCredit,5500,1,immediate,6,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,390,10,3,0,2250,taxDeduction,7500,1,immediate,6,oem
tXVg6tf1UKEOQ98tOM6WvLqEQxXJ5qjJqoSBco3yljs1pVNsIxWmwwHytgplxSpV,39,845,390,10,4,0,2250,rebate,4000,1,immediate,6,oem
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,391,1,1,1,11250,salesTax,2000,0.5,immediate,2,dealer
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,391,1,2,0,11250,taxCredit,5500,0.5,immediate,2,dealer
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,391,1,3,0,11250,taxDeduction,1500,0.5,immediate,2,dealer
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,391,1,4,0,11250,rebate,7000,0.5,immediate,2,dealer
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,392,2,1,0,11250,salesTax,1000,1,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,392,2,2,0,11250,taxCredit,2000,1,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,392,2,3,0,11250,taxDeduction,1000,1,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,392,2,4,1,11250,rebate,2000,1,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,393,3,1,0,11250,salesTax,5000,0.5,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,393,3,2,1,11250,taxCredit,6000,0.5,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,393,3,3,0,11250,taxDeduction,1000,0.5,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,393,3,4,0,11250,rebate,3500,0.5,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,394,4,1,0,11250,salesTax,8000,0.5,tax_filing,0,oem
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,394,4,2,0,11250,taxCredit,3500,0.5,tax_filing,0,oem
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,394,4,3,0,11250,taxDeduction,6500,0.5,tax_filing,0,oem
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,394,4,4,1,11250,rebate,3500,0.5,tax_filing,0,oem
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,395,5,1,1,11250,salesTax,1500,1,tax_filing,6,oem
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,395,5,2,0,11250,taxCredit,1000,1,tax_filing,6,oem
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,395,5,3,0,11250,taxDeduction,1000,1,tax_filing,6,oem
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,395,5,4,0,11250,rebate,1000,1,tax_filing,6,oem
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,396,6,1,1,11250,salesTax,7500,0.75,immediate,6,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,396,6,2,0,11250,taxCredit,2000,0.75,immediate,6,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,396,6,3,0,11250,taxDeduction,7500,0.75,immediate,6,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,396,6,4,0,11250,rebate,1000,0.75,immediate,6,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,397,7,1,0,11250,salesTax,7000,0.5,immediate,2,oem
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,397,7,2,0,11250,taxCredit,3000,0.5,immediate,2,oem
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,397,7,3,0,11250,taxDeduction,5500,0.5,immediate,2,oem
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,397,7,4,1,11250,rebate,6000,0.5,immediate,2,oem
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,398,8,1,0,11250,salesTax,1000,1,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,398,8,2,0,11250,taxCredit,2000,1,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,398,8,3,0,11250,taxDeduction,2000,1,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,398,8,4,1,11250,rebate,1000,1,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,399,9,1,0,11250,salesTax,7500,0.75,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,399,9,2,1,11250,taxCredit,4500,0.75,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,399,9,3,0,11250,taxDeduction,6000,0.75,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,399,9,4,0,11250,rebate,4000,0.75,immediate,0,government
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,400,10,1,0,11250,salesTax,5500,0.75,tax_filing,2,dealer
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,400,10,2,0,11250,taxCredit,3500,0.75,tax_filing,2,dealer
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,400,10,3,1,11250,taxDeduction,6500,0.75,tax_filing,2,dealer
7_hKMPUDO4knm61N4x_snUMnHQMIlJx2-nHMihlxlAJTRXAogkQAnbuDFimvWgMK,40,867,400,10,4,0,11250,rebate,2000,0.75,tax_filing,2,dealer
zIoOYpS1kX8nIKZT5UDNjxm8izQnrNCT_S5QUbc1v-fRAgBeNMAmnjfrL2Ok0UVQ,41,867,401,1,1,0,3000,salesTax,2000,0.5,immediate,2,dealer
