id,respondentID,obsID,qID,altID,choice,maxSalestax,type,amount_nonSalesTax,amount_salesTax,timing_taxCredit,timing_rebate,source_rebate
38,845,377,7,4,0,2625,rebate,4000,1,tax_filing,2,oem
38,845,378,8,1,1,2625,salesTax,2000,1,tax_filing,0,dealer
38,845,378,8,2,0,2625,taxCredit,1500,1,tax_filing,0,dealer
38,845,378,8,3,0,2625,taxDeduction,1500,1,tax_filing,0,dealer
38,845,378,8,4,0,2625,rebate,2000,1,tax_filing,0,dealer
38,845,379,9,1,0,2625,salesTax,7500,1,tax_filing,6,oem
38,845,379,9,2,0,2625,taxCredit,6500,1,tax_filing,6,oem
38,845,379,9,3,0,2625,taxDeduction,7500,1,tax_filing,6,oem
38,845,379,9,4,1,2625,rebate,7500,1,tax_filing,6,oem
38,845,380,10,1,0,2625,salesTax,6000,1,immediate,6,oem
38,845,380,10,2,0,2625,taxCredit,5500,1,immediate,6,oem
38,845,380,10,3,1,2625,taxDeduction,7500,1,immediate,6,oem
38,845,380,10,4,0,2625,rebate,4000,1,immediate,6,oem
39,845,381,1,1,0,2250,salesTax,7000,0.75,tax_filing,0,government
39,845,381,1,2,0,2250,taxCredit,1500,0.75,tax_filing,0,government
39,845,381,1,3,0,2250,taxDeduction,3000,0.75,tax_filing,0,government
39,845,381,1,4,1,2250,rebate,8000,0.75,tax_filing,0,government
39,845,382,2,1,0,2250,salesTax,1500,1,tax_filing,2,oem
39,845,382,2,2,0,2250,taxCredit,2000,1,tax_filing,2,oem
39,845,382,2,3,1,2250,taxDeduction,2000,1,tax_filing,2,oem
39,845,382,2,4,0,2250,rebate,1000,1,tax_filing,2,oem
39,845,383,3,1,0,2250,salesTax,5000,1,tax_filing,2,dealer
39,845,383,3,2,1,2250,taxCredit,8000,1,tax_filing,2,dealer
39,845,383,3,3,0,2250,taxDeduction,5500,1,tax_filing,2,dealer
39,845,383,3,4,0,2250,rebate,1000,1,tax_filing,2,dealer
39,845,384,4,1,0,2250,salesTax,6500,0.75,immediate,2,dealer
39,845,384,4,2,0,2250,taxCredit,1500,0.75,immediate,2,dealer
39,845,384,4,3,0,2250,taxDeduction,5000,0.75,immediate,2,dealer
39,845,384,4,4,1,2250,rebate,5000,0.75,immediate,2,dealer
39,845,385,5,1,0,2250,salesTax,1000,1,tax_filing,0,dealer
39,845,385,5,2,1,2250,taxCredit,2000,1,tax_filing,0,dealer
39,845,385,5,3,0,2250,taxDeduction,2000,1,tax_filing,0,dealer
39,845,385,5,4,0,2250,rebate,1500,1,tax_filing,0,dealer
39,845,386,6,1,0,2250,salesTax,5000,1,tax_filing,0,oem
39,845,386,6,2,0,2250,taxCredit,2500,1,tax_filing,0,oem
39,845,386,6,3,0,2250,taxDeduction,4500,1,tax_filing,0,oem
39,845,386,6,4,1,2250,rebate,4000,1,tax_filing,0,oem
39,845,387,7,1,0,2250,salesTax,4500,1,tax_filing,2,oem
39,845,387,7,2,0,2250,taxCredit,6500,1,tax_filing,2,oem
39,845,387,7,3,0,2250,taxDeduction,7500,1,tax_filing,2,oem
39,845,387,7,4,1,2250,rebate,4000,1,tax_filing,2,oem
39,845,388,8,1,0,2250,salesTax,2000,1,tax_filing,0,dealer
39,845,388,8,2,0,2250,taxCredit,1500,1,tax_filing,0,dealer
39,845,388,8,3,0,2250,taxDeduction,1500,1,tax_filing,0,dealer
39,845,388,8,4,1,2250,rebate,2000,1,tax_filing,0,dealer
39,845,389,9,1,0,2250,salesTax,7500,1,tax_filing,6,oem
39,845,389,9,2,0,2250,taxCredit,6500,1,tax_filing,6,oem
39,845,389,9,3,0,2250,taxDeduction,7500,1,tax_filing,6,oem
39,845,389,9,4,1,2250,rebate,7500,1,tax_filing,6,oem
39,845,390,10,1,0,2250,salesTax,6000,1,immediate,6,oem
39,845,390,10,2,1,2250,taxCredit,5500,1,immediate,6,oem
39,845,390,10,3,0,2250,taxDeduction,7500,1,immediate,6,oem
39,845,390,10,4,0,2250,rebate,4000,1,immediate,6,oem
40,867,391,1,1,1,11250,salesTax,2000,0.5,immediate,2,dealer
40,867,391,1,2,0,11250,taxCredit,5500,0.5,immediate,2,dealer
40,867,391,1,3,0,11250,taxDeduction,1500,0.5,immediate,2,dealer
40,867,391,1,4,0,11250,rebate,7000,0.5,immediate,2,dealer
40,867,392,2,1,0,11250,salesTax,1000,1,immediate,0,government
40,867,392,2,2,0,11250,taxCredit,2000,1,immediate,0,government
40,867,392,2,3,0,11250,taxDeduction,1000,1,immediate,0,government
40,867,392,2,4,1,11250,rebate,2000,1,immediate,0,government
40,867,393,3,1,0,11250,salesTax,5000,0.5,immediate,0,government
40,867,393,3,2,1,11250,taxCredit,6000,0.5,immediate,0,government
40,867,393,3,3,0,11250,taxDeduction,1000,0.5,immediate,0,government
40,867,393,3,4,0,11250,rebate,3500,0.5,immediate,0,government
40,867,394,4,1,0,11250,salesTax,8000,0.5,tax_filing,0,oem
40,867,394,4,2,0,11250,taxCredit,3500,0.5,tax_filing,0,oem
40,867,394,4,3,0,11250,taxDeduction,6500,0.5,tax_filing,0,oem
40,867,394,4,4,1,11250,rebate,3500,0.5,tax_filing,0,oem
40,867,395,5,1,1,11250,salesTax,1500,1,tax_filing,6,oem
40,867,395,5,2,0,11250,taxCredit,1000,1,tax_filing,6,oem
40,867,395,5,3,0,11250,taxDeduction,1000,1,tax_filing,6,oem
40,867,395,5,4,0,11250,rebate,1000,1,tax_filing,6,oem
40,867,396,6,1,1,11250,salesTax,7500,0.75,immediate,6,government
40,867,396,6,2,0,11250,taxCredit,2000,0.75,immediate,6,government
40,867,396,6,3,0,11250,taxDeduction,7500,0.75,immediate,6,government
40,867,396,6,4,0,11250,rebate,1000,0.75,immediate,6,government
40,867,397,7,1,0,11250,salesTax,7000,0.5,immediate,2,oem
40,867,397,7,2,0,11250,taxCredit,3000,0.5,immediate,2,oem
40,867,397,7,3,0,11250,taxDeduction,5500,0.5,immediate,2,oem
40,867,397,7,4,1,11250,rebate,6000,0.5,immediate,2,oem
40,867,398,8,1,0,11250,salesTax,1000,1,immediate,0,government
40,867,398,8,2,0,11250,taxCredit,2000,1,immediate,0,government
40,867,398,8,3,0,11250,taxDeduction,2000,1,immediate,0,government
40,867,398,8,4,1,11250,rebate,1000,1,immediate,0,government
40,867,399,9,1,0,11250,salesTax,7500,0.75,immediate,0,government
40,867,399,9,2,1,11250,taxCredit,4500,0.75,immediate,0,government
40,867,399,9,3,0,11250,taxDeduction,6000,0.75,immediate,0,government
40,867,399,9,4,0,11250,rebate,4000,0.75,immediate,0,government
40,867,400,10,1,0,11250,salesTax,5500,0.75,tax_filing,2,dealer
40,867,400,10,2,0,11250,taxCredit,3500,0.75,tax_filing,2,dealer
40,867,400,10,3,1,11250,taxDeduction,6500,0.75,tax_filing,2,dealer
40,867,400,10,4,0,11250,rebate,2000,0.75,tax_filing,2,dealer
41,867,401,1,1,0,3000,salesTax,2000,0.5,immediate,2,dealer
41,867,401,1,2,0,3000,taxCredit,5500,0.5,immediate,2,dealer
41,867,401,1,3,0,3000,taxDeduction,1500,0.5,immediate,2,dealer
41,867,401,1,4,1,3000,rebate,7000,0.5,immediate,2,dealer
41,867,402,2,1,0,3000,salesTax,1000,1,immediate,0,government
41,867,402,2,2,1,3000,taxCredit,2000,1,immediate,0,government
41,867,402,2,3,0,3000,taxDeduction,1000,1,immediate,0,government
41,867,402,2,4,0,3000,rebate,2000,1,immediate,0,government
41,867,403,3,1,0,3000,salesTax,5000,0.5,immediate,0,government
41,867,403,3,2,1,3000,taxCredit,6000,0.5,immediate,0,government
41,867,403,3,3,0,3000,taxDeduction,1000,0.5,immediate,0,government
41,867,403,3,4,0,3000,rebate,3500,0.5,immediate,0,government
41,867,404,4,1,0,3000,salesTax,8000,0.5,tax_filing,0,oem
41,867,404,4,2,0,3000,taxCredit,3500,0.5,tax_filing,0,oem
41,867,404,4,3,1,3000,taxDeduction,6500,0.5,tax_filing,0,oem
41,867,404,4,4,0,3000,rebate,3500,0.5,tax_filing,0,oem
41,867,405,5,1,1,3000,salesTax,1500,1,tax_filing,6,oem
41,867,405,5,2,0,3000,taxCredit,1000,1,tax_filing,6,oem
41,867,405,5,3,0,3000,taxDeduction,1000,1,tax_filing,6,oem
41,867,405,5,4,0,3000,rebate,1000,1,tax_filing,6,oem
41,867,406,6,1,0,3000,salesTax,7500,0.75,immediate,6,government
41,867,406,6,2,0,3000,taxCredit,2000,0.75,immediate,6,government
41,867,406,6,3,1,3000,taxDeduction,7500,0.75,immediate,6,government
41,867,406,6,4,0,3000,rebate,1000,0.75,immediate,6,government
41,867,407,7,1,0,3000,salesTax,7000,0.5,immediate,2,oem
41,867,407,7,2,0,3000,taxCredit,3000,0.5,immediate,2,oem
41,867,407,7,3,0,3000,taxDeduction,5500,0.5,immediate,2,oem
41,867,407,7,4,1,3000,rebate,6000,0.5,immediate,2,oem
41,867,408,8,1,1,3000,salesTax,1000,1,immediate,0,government
41,867,408,8,2,0,3000,taxCredit,2000,1,immediate,0,government
41,867,408,8,3,0,3000,taxDeduction,2000,1,immediate,0,government
41,867,408,8,4,0,3000,rebate,1000,1,immediate,0,government
41,867,409,9,1,0,3000,salesTax,7500,0.75,immediate,0,government
41,867,409,9,2,0,3000,taxCredit,4500,0.75,immediate,0,government
41,867,409,9,3,1,3000,taxDeduction,6000,0.75,immediate,0,government
41,867,409,9,4,0,3000,rebate,4000,0.75,immediate,0,government
41,867,410,10,1,0,3000,salesTax,5500,0.75,tax_filing,2,dealer
41,867,410,10,2,0,3000,taxCredit,3500,0.75,tax_filing,2,dealer
41,867,410,10,3,1,3000,taxDeduction,6500,0.75,tax_filing,2,dealer
41,867,410,10,4,0,3000,rebate,2000,0.75,tax_filing,2,dealer
42,881,411,1,1,1,3000,salesTax,7000,0.75,immediate,0,government
42,881,411,1,2,0,3000,taxCredit,7000,0.75,immediate,0,government
42,881,411,1,3,0,3000,taxDeduction,3000,0.75,immediate,0,government
42,881,411,1,4,0,3000,rebate,1500,0.75,immediate,0,government
42,881,412,2,1,0,3000,salesTax,1500,1,tax_filing,6,dealer
42,881,412,2,2,1,3000,taxCredit,1000,1,tax_filing,6,dealer
42,881,412,2,3,0,3000,taxDeduction,1000,1,tax_filing,6,dealer
42,881,412,2,4,0,3000,rebate,1500,1,tax_filing,6,dealer
42,881,413,3,1,0,3000,salesTax,3000,1,immediate,6,dealer
42,881,413,3,2,1,3000,taxCredit,3000,1,immediate,6,dealer
42,881,413,3,3,0,3000,taxDeduction,1000,1,immediate,6,dealer
42,881,413,3,4,0,3000,rebate,1500,1,immediate,6,dealer
42,881,414,4,1,0,3000,salesTax,3000,0.75,tax_filing,0,dealer
42,881,414,4,2,1,3000,taxCredit,4500,0.75,tax_filing,0,dealer
42,881,414,4,3,0,3000,taxDeduction,4500,0.75,tax_filing,0,dealer
42,881,414,4,4,0,3000,rebate,7500,0.75,tax_filing,0,dealer
42,881,415,5,1,0,3000,salesTax,2000,1,tax_filing,2,government
42,881,415,5,2,1,3000,taxCredit,2000,1,tax_filing,2,government
42,881,415,5,3,0,3000,taxDeduction,1500,1,tax_filing,2,government
42,881,415,5,4,0,3000,rebate,2000,1,tax_filing,2,government
42,881,416,6,1,0,3000,salesTax,1500,0.5,immediate,0,oem
42,881,416,6,2,1,3000,taxCredit,1000,0.5,immediate,0,oem
42,881,416,6,3,0,3000,taxDeduction,8000,0.5,immediate,0,oem
42,881,416,6,4,0,3000,rebate,1000,0.5,immediate,0,oem
42,881,417,7,1,1,3000,salesTax,2000,0.75,immediate,2,dealer
42,881,417,7,2,0,3000,taxCredit,3500,0.75,immediate,2,dealer
42,881,417,7,3,0,3000,taxDeduction,7000,0.75,immediate,2,dealer
42,881,417,7,4,0,3000,rebate,5000,0.75,immediate,2,dealer
42,881,418,8,1,1,3000,salesTax,1500,1,immediate,0,oem
42,881,418,8,2,0,3000,taxCredit,1000,1,immediate,0,oem
42,881,418,8,3,0,3000,taxDeduction,1500,1,immediate,0,oem
42,881,418,8,4,0,3000,rebate,2000,1,immediate,0,oem
42,881,419,9,1,1,3000,salesTax,4500,1,tax_filing,0,government
42,881,419,9,2,0,3000,taxCredit,4500,1,tax_filing,0,government
42,881,419,9,3,0,3000,taxDeduction,8000,1,tax_filing,0,government
42,881,419,9,4,0,3000,rebate,6000,1,tax_filing,0,government
42,881,420,10,1,1,3000,salesTax,4000,0.5,tax_filing,0,oem
42,881,420,10,2,0,3000,taxCredit,3500,0.5,tax_filing,0,oem
42,881,420,10,3,0,3000,taxDeduction,4500,0.5,tax_filing,0,oem
42,881,420,10,4,0,3000,rebate,2000,0.5,tax_filing,0,oem
43,881,421,1,1,0,1125,salesTax,7000,0.75,immediate,0,government
43,881,421,1,2,1,1125,taxCredit,7000,0.75,immediate,0,government
43,881,421,1,3,0,1125,taxDeduction,3000,0.75,immediate,0,government
43,881,421,1,4,0,1125,rebate,1500,0.75,immediate,0,government
43,881,422,2,1,1,1125,salesTax,1500,1,tax_filing,6,dealer
43,881,422,2,2,0,1125,taxCredit,1000,1,tax_filing,6,dealer
43,881,422,2,3,0,1125,taxDeduction,1000,1,tax_filing,6,dealer
43,881,422,2,4,0,1125,rebate,1500,1,tax_filing,6,dealer
43,881,423,3,1,0,1125,salesTax,3000,1,immediate,6,dealer
43,881,423,3,2,1,1125,taxCredit,3000,1,immediate,6,dealer
43,881,423,3,3,0,1125,taxDeduction,1000,1,immediate,6,dealer
43,881,423,3,4,0,1125,rebate,1500,1,immediate,6,dealer
43,881,424,4,1,0,1125,salesTax,3000,0.75,tax_filing,0,dealer
43,881,424,4,2,0,1125,taxCredit,4500,0.75,tax_filing,0,dealer
43,881,424,4,3,0,1125,taxDeduction,4500,0.75,tax_filing,0,dealer
43,881,424,4,4,1,1125,rebate,7500,0.75,tax_filing,0,dealer
43,881,425,5,1,0,1125,salesTax,2000,1,tax_filing,2,government
43,881,425,5,2,0,1125,taxCredit,2000,1,tax_filing,2,government
43,881,425,5,3,0,1125,taxDeduction,1500,1,tax_filing,2,government
43,881,425,5,4,1,1125,rebate,2000,1,tax_filing,2,government
43,881,426,6,1,0,1125,salesTax,1500,0.5,immediate,0,oem
43,881,426,6,2,0,1125,taxCredit,1000,0.5,immediate,0,oem
43,881,426,6,3,1,1125,taxDeduction,8000,0.5,immediate,0,oem
43,881,426,6,4,0,1125,rebate,1000,0.5,immediate,0,oem
43,881,427,7,1,0,1125,salesTax,2000,0.75,immediate,2,dealer
43,881,427,7,2,0,1125,taxCredit,3500,0.75,immediate,2,dealer
43,881,427,7,3,1,1125,taxDeduction,7000,0.75,immediate,2,dealer
43,881,427,7,4,0,1125,rebate,5000,0.75,immediate,2,dealer
43,881,428,8,1,0,1125,salesTax,1500,1,immediate,0,oem
43,881,428,8,2,0,1125,taxCredit,1000,1,immediate,0,oem
43,881,428,8,3,0,1125,taxDeduction,1500,1,immediate,0,oem
43,881,428,8,4,1,1125,rebate,2000,1,immediate,0,oem
43,881,429,9,1,0,1125,salesTax,4500,1,tax_filing,0,government
43,881,429,9,2,0,1125,taxCredit,4500,1,tax_filing,0,government
43,881,429,9,3,0,1125,taxDeduction,8000,1,tax_filing,0,government
43,881,429,9,4,1,1125,rebate,6000,1,tax_filing,0,government
43,881,430,10,1,0,1125,salesTax,4000,0.5,tax_filing,0,oem
43,881,430,10,2,0,1125,taxCredit,3500,0.5,tax_filing,0,oem
43,881,430,10,3,1,1125,taxDeduction,4500,0.5,tax_filing,0,oem
43,881,430,10,4,0,1125,rebate,2000,0.5,tax_filing,0,oem
44,881,431,1,1,0,750,salesTax,7000,0.75,immediate,0,government
44,881,431,1,2,0,750,taxCredit,7000,0.75,immediate,0,government
44,881,431,1,3,1,750,taxDeduction,3000,0.75,immediate,0,government
44,881,431,1,4,0,750,rebate,1500,0.75,immediate,0,government
44,881,432,2,1,0,750,salesTax,1500,1,tax_filing,6,dealer
44,881,432,2,2,0,750,taxCredit,1000,1,tax_filing,6,dealer
44,881,432,2,3,0,750,taxDeduction,1000,1,tax_filing,6,dealer
44,881,432,2,4,1,750,rebate,1500,1,tax_filing,6,dealer
44,881,433,3,1,0,750,salesTax,3000,1,immediate,6,dealer
44,881,433,3,2,1,750,taxCredit,3000,1,immediate,6,dealer
44,881,433,3,3,0,750,taxDeduction,1000,1,immediate,6,dealer
44,881,433,3,4,0,750,rebate,1500,1,immediate,6,dealer
44,881,434,4,1,0,750,salesTax,3000,0.75,tax_filing,0,dealer
44,881,434,4,2,0,750,taxCredit,4500,0.75,tax_filing,0,dealer
44,881,434,4,3,0,750,taxDeduction,4500,0.75,tax_filing,0,dealer
44,881,434,4,4,1,750,rebate,7500,0.75,tax_filing,0,dealer
44,881,435,5,1,0,750,salesTax,2000,1,tax_filing,2,government
44,881,435,5,2,1,750,taxCredit,2000,1,tax_filing,2,government
44,881,435,5,3,0,750,taxDeduction,1500,1,tax_filing,2,government
44,881,435,5,4,0,750,rebate,2000,1,tax_filing,2,government
44,881,436,6,1,0,750,salesTax,1500,0.5,immediate,0,oem
44,881,436,6,2,0,750,taxCredit,1000,0.5,immediate,0,oem
44,881,436,6,3,1,750,taxDeduction,8000,0.5,immediate,0,oem
44,881,436,6,4,0,750,rebate,1000,0.5,immediate,0,oem
44,881,437,7,1,0,750,salesTax,2000,0.75,immediate,2,dealer
44,881,437,7,2,0,750,taxCredit,3500,0.75,immediate,2,dealer
44,881,437,7,3,1,750,taxDeduction,7000,0.75,immediate,2,dealer
44,881,437,7,4,0,750,rebate,5000,0.75,immediate,2,dealer
44,881,438,8,1,0,750,salesTax,1500,1,immediate,0,oem
44,881,438,8,2,0,750,taxCredit,1000,1,immediate,0,oem
44,881,438,8,3,0,750,taxDeduction,1500,1,immediate,0,oem
44,881,438,8,4,1,750,rebate,2000,1,immediate,0,oem
44,881,439,9,1,0,750,salesTax,4500,1,tax_filing,0,government
44,881,439,9,2,0,750,taxCredit,4500,1,tax_filing,0,government
44,881,439,9,3,1,750,taxDeduction,8000,1,tax_filing,0,government
44,881,439,9,4,0,750,rebate,6000,1,tax_filing,0,government
44,881,440,10,1,0,750,salesTax,4000,0.5,tax_filing,0,oem
44,881,440,10,2,0,750,taxCredit,3500,0.5,tax_filing,0,oem
44,881,440,10,3,1,750,taxDeduction,4500,0.5,tax_filing,0,oem
44,881,440,10,4,0,750,rebate,2000,0.5,tax_filing,0,oem
45,900,441,1,1,0,2625,salesTax,7000,1,immediate,0,dealer
45,900,441,1,2,0,2625,taxCredit,6000,1,immediate,0,dealer
45,900,441,1,3,1,2625,taxDeduction,6000,1,immediate,0,dealer
45,900,441,1,4,0,2625,rebate,3000,1,immediate,0,dealer
45,900,442,2,1,1,2625,salesTax,2000,1,immediate,2,oem
45,900,442,2,2,0,2625,taxCredit,1500,1,immediate,2,oem
45,900,442,2,3,0,2625,taxDeduction,2000,1,immediate,2,oem
45,900,442,2,4,0,2625,rebate,2000,1,immediate,2,oem
45,900,443,3,1,0,2625,salesTax,5000,1,tax_filing,6,dealer
45,900,443,3,2,0,2625,taxCredit,1500,1,tax_filing,6,dealer
45,900,443,3,3,0,2625,taxDeduction,3000,1,tax_filing,6,dealer
45,900,443,3,4,1,2625,rebate,3000,1,tax_filing,6,dealer
45,900,444,4,1,0,2625,salesTax,2000,0.5,tax_filing,6,oem
45,900,444,4,2,0,2625,taxCredit,6000,0.5,tax_filing,6,oem
45,900,444,4,3,0,2625,taxDeduction,6000,0.5,tax_filing,6,oem
45,900,444,4,4,1,2625,rebate,6000,0.5,tax_filing,6,oem
45,900,445,5,1,1,2625,salesTax,2000,1,tax_filing,2,dealer
45,900,445,5,2,0,2625,taxCredit,2000,1,tax_filing,2,dealer
45,900,445,5,3,0,2625,taxDeduction,2000,1,tax_filing,2,dealer
45,900,445,5,4,0,2625,rebate,2000,1,tax_filing,2,dealer
45,900,446,6,1,0,2625,salesTax,8000,0.5,immediate,6,government
45,900,446,6,2,0,2625,taxCredit,6500,0.5,immediate,6,government
45,900,446,6,3,0,2625,taxDeduction,4500,0.5,immediate,6,government
45,900,446,6,4,1,2625,rebate,8000,0.5,immediate,6,government
45,900,447,7,1,0,2625,salesTax,7500,1,immediate,0,oem
45,900,447,7,2,1,2625,taxCredit,6500,1,immediate,0,oem
45,900,447,7,3,0,2625,taxDeduction,7500,1,immediate,0,oem
45,900,447,7,4,0,2625,rebate,4500,1,immediate,0,oem
45,900,448,8,1,1,2625,salesTax,2000,1,tax_filing,2,dealer
45,900,448,8,2,0,2625,taxCredit,1500,1,tax_filing,2,dealer
45,900,448,8,3,0,2625,taxDeduction,1500,1,tax_filing,2,dealer
45,900,448,8,4,0,2625,rebate,2000,1,tax_filing,2,dealer
45,900,449,9,1,0,2625,salesTax,1500,0.75,tax_filing,2,government
45,900,449,9,2,0,2625,taxCredit,2500,0.75,tax_filing,2,government
45,900,449,9,3,0,2625,taxDeduction,3000,0.75,tax_filing,2,government
45,900,449,9,4,1,2625,rebate,3000,0.75,tax_filing,2,government
45,900,450,10,1,1,2625,salesTax,3000,1,tax_filing,0,oem
45,900,450,10,2,0,2625,taxCredit,3500,1,tax_filing,0,oem
45,900,450,10,3,0,2625,taxDeduction,1000,1,tax_filing,0,oem
45,900,450,10,4,0,2625,rebate,2000,1,tax_filing,0,oem
46,900,451,1,1,0,7500,salesTax,7000,1,immediate,0,dealer
46,900,451,1,2,0,7500,taxCredit,6000,1,immediate,0,dealer
46,900,451,1,3,0,7500,taxDeduction,6000,1,immediate,0,dealer
46,900,451,1,4,1,7500,rebate,3000,1,immediate,0,dealer
46,900,452,2,1,0,7500,salesTax,2000,1,immediate,2,oem
46,900,452,2,2,0,7500,taxCredit,1500,1,immediate,2,oem
46,900,452,2,3,1,7500,taxDeduction,2000,1,immediate,2,oem
46,900,452,2,4,0,7500,rebate,2000,1,immediate,2,oem
46,900,453,3,1,1,7500,salesTax,5000,1,tax_filing,6,dealer
46,900,453,3,2,0,7500,taxCredit,1500,1,tax_filing,6,dealer
46,900,453,3,3,0,7500,taxDeduction,3000,1,tax_filing,6,dealer
46,900,453,3,4,0,7500,rebate,3000,1,tax_filing,6,dealer
46,900,454,4,1,0,7500,salesTax,2000,0.5,tax_filing,6,oem
46,900,454,4,2,1,7500,taxCredit,6000,0.5,tax_filing,6,oem
46,900,454,4,3,0,7500,taxDeduction,6000,0.5,tax_filing,6,oem
46,900,454,4,4,0,7500,rebate,6000,0.5,tax_filing,6,oem
46,900,455,5,1,0,7500,salesTax,2000,1,tax_filing,2,dealer
46,900,455,5,2,0,7500,taxCredit,2000,1,tax_filing,2,dealer
46,900,455,5,3,0,7500,taxDeduction,2000,1,tax_filing,2,dealer
46,900,455,5,4,1,7500,rebate,2000,1,tax_filing,2,dealer
46,900,456,6,1,0,7500,salesTax,8000,0.5,immediate,6,government
46,900,456,6,2,0,7500,taxCredit,6500,0.5,immediate,6,government
46,900,456,6,3,1,7500,taxDeduction,4500,0.5,immediate,6,government
46,900,456,6,4,0,7500,rebate,8000,0.5,immediate,6,government
46,900,457,7,1,0,7500,salesTax,7500,1,immediate,0,oem
46,900,457,7,2,1,7500,taxCredit,6500,1,immediate,0,oem
46,900,457,7,3,0,7500,taxDeduction,7500,1,immediate,0,oem
46,900,457,7,4,0,7500,rebate,4500,1,immediate,0,oem
46,900,458,8,1,0,7500,salesTax,2000,1,tax_filing,2,dealer
46,900,458,8,2,0,7500,taxCredit,1500,1,tax_filing,2,dealer
46,900,458,8,3,0,7500,taxDeduction,1500,1,tax_filing,2,dealer
46,900,458,8,4,1,7500,rebate,2000,1,tax_filing,2,dealer
46,900,459,9,1,1,7500,salesTax,1500,0.75,tax_filing,2,government
46,900,459,9,2,0,7500,taxCredit,2500,0.75,tax_filing,2,government
46,900,459,9,3,0,7500,taxDeduction,3000,0.75,tax_filing,2,government
46,900,459,9,4,0,7500,rebate,3000,0.75,tax_filing,2,government
46,900,460,10,1,0,7500,salesTax,3000,1,tax_filing,0,oem
46,900,460,10,2,1,7500,taxCredit,3500,1,tax_filing,0,oem
46,900,460,10,3,0,7500,taxDeduction,1000,1,tax_filing,0,oem
46,900,460,10,4,0,7500,rebate,2000,1,tax_filing,0,oem
47,914,461,1,1,0,2625,salesTax,2500,1,immediate,2,government
47,914,461,1,2,0,2625,taxCredit,3000,1,immediate,2,government
47,914,461,1,3,1,2625,taxDeduction,7000,1,immediate,2,government
47,914,461,1,4,0,2625,rebate,1000,1,immediate,2,government
47,914,462,2,1,0,2625,salesTax,1000,1,tax_filing,2,government
47,914,462,2,2,0,2625,taxCredit,1000,1,tax_filing,2,government
47,914,462,2,3,0,2625,taxDeduction,1500,1,tax_filing,2,government
47,914,462,2,4,1,2625,rebate,2000,1,tax_filing,2,government
47,914,463,3,1,0,2625,salesTax,2500,1,immediate,2,oem
47,914,463,3,2,0,2625,taxCredit,4500,1,immediate,2,oem
47,914,463,3,3,0,2625,taxDeduction,5500,1,immediate,2,oem
47,914,463,3,4,1,2625,rebate,6500,1,immediate,2,oem
47,914,464,4,1,0,2625,salesTax,4000,0.5,immediate,2,government
47,914,464,4,2,0,2625,taxCredit,2500,0.5,immediate,2,government
47,914,464,4,3,0,2625,taxDeduction,2500,0.5,immediate,2,government
47,914,464,4,4,1,2625,rebate,2500,0.5,immediate,2,government
47,914,465,5,1,0,2625,salesTax,1000,1,tax_filing,2,government
47,914,465,5,2,0,2625,taxCredit,1000,1,tax_filing,2,government
47,914,465,5,3,0,2625,taxDeduction,2000,1,tax_filing,2,government
47,914,465,5,4,1,2625,rebate,2000,1,tax_filing,2,government
47,914,466,6,1,0,2625,salesTax,3500,0.5,tax_filing,2,dealer
47,914,466,6,2,0,2625,taxCredit,2000,0.5,tax_filing,2,dealer
47,914,466,6,3,0,2625,taxDeduction,5000,0.5,tax_filing,2,dealer
47,914,466,6,4,1,2625,rebate,8000,0.5,tax_filing,2,dealer
47,914,467,7,1,0,2625,salesTax,3500,1,immediate,6,oem
47,914,467,7,2,0,2625,taxCredit,1500,1,immediate,6,oem
47,914,467,7,3,0,2625,taxDeduction,5500,1,immediate,6,oem
47,914,467,7,4,1,2625,rebate,8000,1,immediate,6,oem
47,914,468,8,1,1,2625,salesTax,1000,1,tax_filing,6,government
47,914,468,8,2,0,2625,taxCredit,1000,1,tax_filing,6,government
47,914,468,8,3,0,2625,taxDeduction,1000,1,tax_filing,6,government
47,914,468,8,4,0,2625,rebate,1000,1,tax_filing,6,government
47,914,469,9,1,0,2625,salesTax,5000,0.75,tax_filing,0,oem
47,914,469,9,2,0,2625,taxCredit,1000,0.75,tax_filing,0,oem
47,914,469,9,3,0,2625,taxDeduction,6500,0.75,tax_filing,0,oem
47,914,469,9,4,1,2625,rebate,7000,0.75,tax_filing,0,oem
47,914,470,10,1,0,2625,salesTax,8000,0.75,immediate,0,dealer
47,914,470,10,2,0,2625,taxCredit,4500,0.75,immediate,0,dealer
47,914,470,10,3,0,2625,taxDeduction,3500,0.75,immediate,0,dealer
47,914,470,10,4,1,2625,rebate,6000,0.75,immediate,0,dealer
48,931,471,1,1,0,2250,salesTax,3000,1,immediate,2,oem
48,931,471,1,2,0,2250,taxCredit,2000,1,immediate,2,oem
48,931,471,1,3,0,2250,taxDeduction,5000,1,immediate,2,oem
48,931,471,1,4,1,2250,rebate,6000,1,immediate,2,oem
48,931,472,2,1,0,2250,salesTax,1500,1,tax_filing,0,oem
48,931,472,2,2,1,2250,taxCredit,1500,1,tax_filing,0,oem
48,931,472,2,3,0,2250,taxDeduction,1500,1,tax_filing,0,oem
48,931,472,2,4,0,2250,rebate,1000,1,tax_filing,0,oem
48,931,473,3,1,0,2250,salesTax,8000,0.75,immediate,0,dealer
48,931,473,3,2,1,2250,taxCredit,3500,0.75,immediate,0,dealer
