session,id,respondentID,obsID,qID,altID,choice,maxSalestax,type,amount_nonSalesTax,amount_salesTax,timing_taxCredit,timing_rebate,source_rebate
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2033,3,1,0,1125,salesTax,2500,0.75,tax_filing,6,oem
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2033,3,2,0,1125,taxCredit,1500,0.75,tax_filing,6,oem
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2033,3,3,0,1125,taxDeduction,2000,0.75,tax_filing,6,oem
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2033,3,4,1,1125,rebate,6500,0.75,tax_filing,6,oem
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2034,4,1,0,1125,salesTax,6500,1,tax_filing,0,oem
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2034,4,2,0,1125,taxCredit,8000,1,tax_filing,0,oem
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2034,4,3,0,1125,taxDeduction,7500,1,tax_filing,0,oem
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2034,4,4,1,1125,rebate,7000,1,tax_filing,0,oem
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2035,5,1,0,1125,salesTax,1500,1,tax_filing,2,dealer
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2035,5,2,0,1125,taxCredit,1000,1,tax_filing,2,dealer
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2035,5,3,1,1125,taxDeduction,1500,1,tax_filing,2,dealer
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2035,5,4,0,1125,rebate,1000,1,tax_filing,2,dealer
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2036,6,1,0,1125,salesTax,4000,0.5,immediate,0,government
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2036,6,2,0,1125,taxCredit,8000,0.5,immediate,0,government
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2036,6,3,0,1125,taxDeduction,8000,0.5,immediate,0,government
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2036,6,4,1,1125,rebate,8000,0.5,immediate,0,government
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2037,7,1,1,1125,salesTax,5500,0.75,immediate,0,dealer
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2037,7,2,0,1125,taxCredit,6500,0.75,immediate,0,dealer
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2037,7,3,0,1125,taxDeduction,2500,0.75,immediate,0,dealer
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2037,7,4,0,1125,rebate,2500,0.75,immediate,0,dealer
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2038,8,1,0,1125,salesTax,2000,1,immediate,6,government
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2038,8,2,0,1125,taxCredit,2000,1,immediate,6,government
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2038,8,3,0,1125,taxDeduction,2000,1,immediate,6,government
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2038,8,4,1,1125,rebate,1500,1,immediate,6,government
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2039,9,1,0,1125,salesTax,6000,0.5,immediate,0,dealer
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2039,9,2,0,1125,taxCredit,4000,0.5,immediate,0,dealer
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2039,9,3,0,1125,taxDeduction,3000,0.5,immediate,0,dealer
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2039,9,4,1,1125,rebate,1500,0.5,immediate,0,dealer
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2040,10,1,1,1125,salesTax,6500,1,immediate,6,government
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2040,10,2,0,1125,taxCredit,7500,1,immediate,6,government
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2040,10,3,0,1125,taxDeduction,2000,1,immediate,6,government
ucmV8oJGyViQ5NoSNjSKXH8ttjy64qWljRCvACdsEK737PjT7gWo24zeexxSvexX,204,4022,2040,10,4,0,1125,rebate,1000,1,immediate,6,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2041,1,1,0,3000,salesTax,4500,0.5,immediate,0,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2041,1,2,0,3000,taxCredit,6000,0.5,immediate,0,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2041,1,3,0,3000,taxDeduction,4500,0.5,immediate,0,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2041,1,4,1,3000,rebate,6000,0.5,immediate,0,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2042,2,1,0,3000,salesTax,2000,1,tax_filing,6,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2042,2,2,0,3000,taxCredit,1500,1,tax_filing,6,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2042,2,3,0,3000,taxDeduction,2000,1,tax_filing,6,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2042,2,4,1,3000,rebate,1000,1,tax_filing,6,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2043,3,1,1,3000,salesTax,5000,1,tax_filing,0,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2043,3,2,0,3000,taxCredit,7500,1,tax_filing,0,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2043,3,3,0,3000,taxDeduction,3000,1,tax_filing,0,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2043,3,4,0,3000,rebate,7000,1,tax_filing,0,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2044,4,1,0,3000,salesTax,5500,0.5,tax_filing,0,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2044,4,2,0,3000,taxCredit,2500,0.5,tax_filing,0,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2044,4,3,0,3000,taxDeduction,1500,0.5,tax_filing,0,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2044,4,4,1,3000,rebate,7500,0.5,tax_filing,0,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2045,5,1,1,3000,salesTax,1000,1,immediate,0,oem
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2045,5,2,0,3000,taxCredit,2000,1,immediate,0,oem
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2045,5,3,0,3000,taxDeduction,1500,1,immediate,0,oem
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2045,5,4,0,3000,rebate,2000,1,immediate,0,oem
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2046,6,1,1,3000,salesTax,8000,0.5,tax_filing,0,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2046,6,2,0,3000,taxCredit,3500,0.5,tax_filing,0,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2046,6,3,0,3000,taxDeduction,6000,0.5,tax_filing,0,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2046,6,4,0,3000,rebate,4500,0.5,tax_filing,0,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2047,7,1,1,3000,salesTax,7500,1,immediate,2,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2047,7,2,0,3000,taxCredit,4500,1,immediate,2,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2047,7,3,0,3000,taxDeduction,5500,1,immediate,2,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2047,7,4,0,3000,rebate,7500,1,immediate,2,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2048,8,1,0,3000,salesTax,1000,1,immediate,0,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2048,8,2,0,3000,taxCredit,1500,1,immediate,0,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2048,8,3,0,3000,taxDeduction,1500,1,immediate,0,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2048,8,4,1,3000,rebate,1500,1,immediate,0,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2049,9,1,1,3000,salesTax,5000,0.5,tax_filing,2,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2049,9,2,0,3000,taxCredit,6500,0.5,tax_filing,2,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2049,9,3,0,3000,taxDeduction,3500,0.5,tax_filing,2,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2049,9,4,0,3000,rebate,6000,0.5,tax_filing,2,government
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2050,10,1,0,3000,salesTax,3000,0.75,tax_filing,0,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2050,10,2,1,3000,taxCredit,6500,0.75,tax_filing,0,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2050,10,3,0,3000,taxDeduction,8000,0.75,tax_filing,0,dealer
hEjJectstsq7f-mmPVgefxWvhXChWZWMayy0n5lsLPo-FHjQoFk7It7d3uuYqqwZ,205,4027,2050,10,4,0,3000,rebate,6500,0.75,tax_filing,0,dealer
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2051,1,1,0,3000,salesTax,4500,0.5,immediate,6,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2051,1,2,0,3000,taxCredit,4500,0.5,immediate,6,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2051,1,3,0,3000,taxDeduction,2500,0.5,immediate,6,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2051,1,4,1,3000,rebate,5500,0.5,immediate,6,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2052,2,1,0,3000,salesTax,2000,1,tax_filing,0,oem
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2052,2,2,1,3000,taxCredit,2000,1,tax_filing,0,oem
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2052,2,3,0,3000,taxDeduction,1000,1,tax_filing,0,oem
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2052,2,4,0,3000,rebate,1000,1,tax_filing,0,oem
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2053,3,1,0,3000,salesTax,3000,1,immediate,2,dealer
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2053,3,2,0,3000,taxCredit,1500,1,immediate,2,dealer
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2053,3,3,0,3000,taxDeduction,3000,1,immediate,2,dealer
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2053,3,4,1,3000,rebate,5500,1,immediate,2,dealer
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2054,4,1,0,3000,salesTax,4000,0.75,immediate,0,oem
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2054,4,2,0,3000,taxCredit,2500,0.75,immediate,0,oem
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2054,4,3,0,3000,taxDeduction,2500,0.75,immediate,0,oem
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2054,4,4,1,3000,rebate,3500,0.75,immediate,0,oem
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2055,5,1,0,3000,salesTax,2000,1,immediate,2,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2055,5,2,1,3000,taxCredit,2000,1,immediate,2,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2055,5,3,0,3000,taxDeduction,1000,1,immediate,2,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2055,5,4,0,3000,rebate,2000,1,immediate,2,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2056,6,1,0,3000,salesTax,7500,0.5,immediate,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2056,6,2,0,3000,taxCredit,4000,0.5,immediate,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2056,6,3,0,3000,taxDeduction,2000,0.5,immediate,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2056,6,4,1,3000,rebate,6500,0.5,immediate,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2057,7,1,0,3000,salesTax,5500,0.75,immediate,6,oem
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2057,7,2,1,3000,taxCredit,5500,0.75,immediate,6,oem
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2057,7,3,0,3000,taxDeduction,2000,0.75,immediate,6,oem
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2057,7,4,0,3000,rebate,6000,0.75,immediate,6,oem
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2058,8,1,0,3000,salesTax,1500,1,immediate,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2058,8,2,0,3000,taxCredit,1000,1,immediate,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2058,8,3,1,3000,taxDeduction,1500,1,immediate,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2058,8,4,0,3000,rebate,2000,1,immediate,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2059,9,1,0,3000,salesTax,2500,0.5,immediate,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2059,9,2,1,3000,taxCredit,7500,0.5,immediate,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2059,9,3,0,3000,taxDeduction,6000,0.5,immediate,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2059,9,4,0,3000,rebate,3500,0.5,immediate,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2060,10,1,0,3000,salesTax,3500,0.5,tax_filing,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2060,10,2,1,3000,taxCredit,8000,0.5,tax_filing,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2060,10,3,0,3000,taxDeduction,5000,0.5,tax_filing,0,government
k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig,206,4058,2060,10,4,0,3000,rebate,8000,0.5,tax_filing,0,government
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2061,1,1,1,2250,salesTax,1500,0.75,tax_filing,6,dealer
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2061,1,2,0,2250,taxCredit,4500,0.75,tax_filing,6,dealer
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2061,1,3,0,2250,taxDeduction,4000,0.75,tax_filing,6,dealer
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2061,1,4,0,2250,rebate,1000,0.75,tax_filing,6,dealer
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2062,2,1,0,2250,salesTax,2000,1,immediate,6,dealer
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2062,2,2,0,2250,taxCredit,2000,1,immediate,6,dealer
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2062,2,3,0,2250,taxDeduction,2000,1,immediate,6,dealer
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2062,2,4,1,2250,rebate,1500,1,immediate,6,dealer
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2063,3,1,0,2250,salesTax,6000,0.5,immediate,6,government
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2063,3,2,0,2250,taxCredit,1000,0.5,immediate,6,government
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2063,3,3,0,2250,taxDeduction,6500,0.5,immediate,6,government
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2063,3,4,1,2250,rebate,4000,0.5,immediate,6,government
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2064,4,1,0,2250,salesTax,5500,1,tax_filing,6,government
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2064,4,2,0,2250,taxCredit,2500,1,tax_filing,6,government
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2064,4,3,0,2250,taxDeduction,2500,1,tax_filing,6,government
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2064,4,4,1,2250,rebate,4500,1,tax_filing,6,government
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2065,5,1,0,2250,salesTax,1000,1,immediate,2,oem
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2065,5,2,0,2250,taxCredit,1500,1,immediate,2,oem
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2065,5,3,0,2250,taxDeduction,2000,1,immediate,2,oem
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2065,5,4,1,2250,rebate,1500,1,immediate,2,oem
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2066,6,1,0,2250,salesTax,6500,0.75,immediate,0,dealer
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2066,6,2,0,2250,taxCredit,3000,0.75,immediate,0,dealer
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2066,6,3,0,2250,taxDeduction,3000,0.75,immediate,0,dealer
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2066,6,4,1,2250,rebate,3500,0.75,immediate,0,dealer
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2067,7,1,0,2250,salesTax,3500,1,immediate,6,government
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2067,7,2,0,2250,taxCredit,7500,1,immediate,6,government
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2067,7,3,0,2250,taxDeduction,3000,1,immediate,6,government
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2067,7,4,1,2250,rebate,6000,1,immediate,6,government
SzQpXKATnqAe9DM4SOKLPz-he1manZmSZK_Enj3WvMnq8ApXFhGcex9AdIkqr4OE,207,4099,2068,8,1,0,2250,salesTax,2000,1,tax_filing,0,government
